file_name,Fr bound,Number of examples,Example length,Formula,Formula Size,Correct?,Total Time,Solving Time,Timeout
RQ1-bound-2/signalsFiles/f:04-nw:005-ml:04-0.signal,2,10,4,Gp,1,TRUE,0.070119857788086,0.000990390777588,5400
RQ1-bound-2/signalsFiles/f:04-nw:005-ml:05-0.signal,2,10,5,Gp,1,TRUE,0.073060512542725,0.000994920730591,5400
RQ1-bound-2/signalsFiles/f:04-nw:005-ml:06-0.signal,2,10,6,Gp,1,TRUE,0.074791431427002,0.000987529754639,5400
RQ1-bound-2/signalsFiles/f:04-nw:010-ml:04-0.signal,2,20,4,Gp,1,TRUE,0.1278977394104,0.002361059188843,5400
RQ1-bound-2/signalsFiles/f:04-nw:010-ml:05-0.signal,2,20,5,Gp,1,TRUE,0.134420871734619,0.002396106719971,5400
RQ1-bound-2/signalsFiles/f:04-nw:010-ml:06-0.signal,2,20,6,Gp,1,TRUE,0.126627683639526,0.002254724502563,5400
RQ1-bound-2/signalsFiles/f:04-nw:015-ml:04-0.signal,2,30,4,"G(p U[0.0,2.0] q)",3,TRUE,377.870296239853,327.897946357727,5400
RQ1-bound-2/signalsFiles/f:04-nw:015-ml:05-0.signal,2,30,5,Gp,1,TRUE,0.197332859039307,0.00545072555542,5400
RQ1-bound-2/signalsFiles/f:04-nw:015-ml:06-0.signal,2,30,6,Gp,1,TRUE,0.189629316329956,0.004271507263184,5400
RQ1-bound-2/signalsFiles/f:04-nw:020-ml:04-0.signal,2,40,4,"G(p U[0.0,2.0] q)",3,TRUE,985.449024438858,915.579237222672,5400
RQ1-bound-2/signalsFiles/f:04-nw:020-ml:05-0.signal,2,40,5,Gp,1,TRUE,0.247053146362305,0.008089303970337,5400
RQ1-bound-2/signalsFiles/f:04-nw:020-ml:06-0.signal,2,40,6,Gp,1,TRUE,0.251858711242676,0.007580518722534,5400
